y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
82.39740395176443,15.75257793045115,106.79770121207025,2.159165074413181,0.10768108135603625,0.10768143146354277,7.559249641257915,0.1923464817213383,0.00021740501791716813,0.0,183.4453410634569,1.5139761615720038,10.0,82.0,16.0,0,0,1,0,1
177.9010685278781,53.8336846915999,37.258710629928636,2.2295921454134664,0.27231623963323504,0.27231561943766025,6.7151060327155605,0.1707880730722711,0.0055299877284680585,0.0,18.027224879622963,1.3440211882988895,10.0,178.0,54.0,0,1,0,0,1
81.73078326900448,15.167903959307317,57.333353568253315,2.6624401165547185,0.2142671783117526,0.21426802439060114,8.06549338534667,0.20529039255878792,0.00442034907505151,0.0,54.71146715925998,1.6159486470190325,10.0,82.0,15.0,1,2,1,1,1
83.71863232995051,12.620949266842793,52.93626096748283,1.9068124842638405,0.17364447802287422,0.17364414444677254,6.06903241061377,0.15430727343078213,0.0006095787469334092,0.0,59.18785540781903,1.2142756447737162,10.0,84.0,13.0,4,3,3,0,1
84.8590817408077,13.267796708750595,117.43392825930584,2.0798939077408627,0.098464024376532,0.09846356972861249,7.557461480643244,0.19230079702064806,0.0001518339983632145,0.0,249.0682908320008,1.5135562071334796,10.0,85.0,13.0,5,4,3,1,1
85.4946813948449,13.138368956946472,96.48250913391892,2.1356090187243293,0.11424062460424222,0.11424108245347091,7.24206542256814,0.18424248125845277,0.00023192339654553237,0.0,177.15679363465654,1.4501405909153977,10.0,86.0,13.0,6,5,3,1,1
130.83630579902294,60.592423739378916,38.805730688789325,2.1955975961856615,0.2524361555795651,0.2524345882814844,6.552677323294659,0.16664314932484753,0.003702084488004289,0.0,35.199160981165576,1.311435628925694,10.0,131.0,61.0,6,6,2,0,1
85.43827999413713,14.670984027856864,98.61312972162847,1.9331541211542826,0.10125271735312628,0.10125274249587429,6.564431778677011,0.16694305052124822,9.652048526878427e-05,0.0,162.02383115361235,1.3138390591783289,10.0,85.0,15.0,7,7,3,1,1
85.00829528172414,15.899553213037382,142.7958845192693,1.8344942938148714,0.08497082570098119,0.08497071137132826,7.938975045808887,0.20205443032633955,0.00010259653888057385,0.0,336.57399360234643,1.5903987093816967,10.0,85.0,16.0,8,8,3,1,1
84.71333689402601,16.127932779415453,100.35483997504957,2.439988931496779,0.12004585328490265,0.12004653560940998,7.9349443737856635,0.20195131391953733,0.00040792924486769905,0.0,124.357972762337,1.5896259530655776,10.0,85.0,16.0,9,9,3,1,1
84.72784901317927,16.481053703582084,136.27230867846225,1.9194237532725746,0.09175905825237672,0.09175902214703878,8.18954119121042,0.208463967039613,0.00015808395214214255,0.0,272.2471890047285,1.6410805757088114,10.0,85.0,16.0,10,10,3,1,1
85.94932864562804,14.96678695417291,146.75370981014441,2.127685960793758,0.07321608233860355,0.07321609662450518,7.033422789739269,0.17891402827270328,3.4793348619337544e-05,0.0,244.3064849017748,1.4080282652237186,10.0,86.0,15.0,11,11,3,1,1
84.64815626875128,13.150266918990674,64.22045203653191,2.3560899677202856,0.17397888060062572,0.17398001193980797,7.3537142770901465,0.18709456769942898,0.0013263556910829536,0.0,49.64089552352633,1.472551469160383,10.0,85.0,13.0,23,12,4,0,1
85.51191470452656,14.105976079523153,71.91400395731961,2.6395182397087558,0.17172703886263346,0.1717278322762899,8.156377328931478,0.20761549415493877,0.001907971040273281,0.0,85.57107674585554,1.6343780257655838,10.0,85.0,14.0,24,13,4,1,1
87.02717130747361,15.108692172720875,54.49986205565635,2.6056551898381026,0.22055066831831918,0.22055030505412465,7.924725487723529,0.20169001027017333,0.00462334836398087,0.0,29.13298146155157,1.587527394276274,10.0,87.0,15.0,25,14,4,1,1
123.54182032251826,115.1704340281136,41.89923462617099,2.9764829968016997,0.29284587689844355,0.2928471897923687,8.12537862284549,0.2068223879012614,0.015890138031561973,0.0,28.092874564320816,1.6281084714466387,10.0,124.0,115.0,25,15,5,0,1
122.76704611936051,114.81837278974538,47.46165859164941,2.7412243815816146,0.2577711955126894,0.25777146267144013,7.989472304171975,0.20334588920028943,0.00891373028381175,0.0,20.313498421204475,1.6006104091555688,10.0,123.0,115.0,26,16,5,1,1
124.56585774879346,115.34286035999578,56.17895290407475,2.8738640712324224,0.2062424882863183,0.2062424898983546,7.658867915469444,0.19489264345102816,0.0030835830734173603,0.0,41.42916854455611,1.5340876540207526,10.0,125.0,115.0,27,17,5,1,1
123.84761674757573,113.79040891742072,66.32271005789278,2.8177896155144846,0.18516228900702908,0.18516189991011037,8.021726590914978,0.20417087569246595,0.0024118453819731442,0.0,64.28089656989943,1.6071111738138835,10.0,124.0,114.0,29,18,6,0,1
125.03419749036064,114.08865684144261,62.402582502197546,3.0249413297622243,0.2333385574090013,0.23333842262933957,9.603722699164898,0.24469903386194797,0.012530772608659662,0.0,32.767965031156635,1.9267264191627367,10.0,125.0,114.0,30,19,6,1,1
125.85537520882792,113.74330148085993,35.477282649601705,3.1834803162986955,0.3051412723492946,0.30514078315686594,7.346431606152874,0.18690851793550042,0.012500484722877833,0.0,13.002002618251193,1.4710549012045746,10.0,126.0,114.0,31,20,6,1,1
127.69490215260402,111.93140351333737,45.91190499078816,3.2737111707864854,0.2637742673719726,0.2637762651255075,8.031217597635306,0.20441364341166615,0.009980338894742527,0.0,23.741804425422014,1.609038122408451,10.0,128.0,112.0,32,21,6,1,1
87.6071274456159,13.935452750502314,58.67860692200264,2.490574969061561,0.21197747405433026,0.2119793557886964,8.182302994732964,0.20827876176169335,0.004486156608026547,0.0,43.072934954526076,1.639538580725712,10.0,88.0,14.0,33,22,8,0,1
126.27668119375065,111.96329984654493,35.0394620219509,2.9497639303854934,0.31351355810137216,0.31351585312654284,7.2260132348248804,0.18383243995035192,0.013036740597596339,0.0,15.028659369341286,1.4468150314823016,10.0,126.0,112.0,33,23,6,1,1
128.47304836353166,113.15986731916651,136.68858581945378,2.7151068497729858,0.10089873493340779,0.10089922511458592,9.039057684936866,0.23021809867027984,0.0003434939252344592,0.0,221.5570721544111,1.8126179438237287,10.0,128.0,113.0,34,24,6,1,1
87.80958126633043,13.045416924742128,110.59225007916848,2.580089885293262,0.11517333074469588,0.11517379862904034,8.344125178959866,0.21241978329614603,0.00042288921914141353,0.0,185.4738735434102,1.6721304063266746,10.0,88.0,13.0,34,25,8,1,1
87.97805882142356,11.787960420823815,110.84833136734854,2.405906926250804,0.12280659302847277,0.12280595926287245,8.992507363410308,0.22902505536779877,0.0007382298233493148,0.0,142.42491908036118,1.803089379628295,10.0,88.0,12.0,35,26,8,1,1
126.51964880628822,115.6626077901709,59.630549538379746,3.4076404304980112,0.21739779265045128,0.21739699483075586,8.508714670923903,0.21663296980530009,0.005807435676797853,0.0,30.792656766563994,1.705544169590352,10.0,126.0,116.0,35,27,6,1,1
