y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
89.36671348912041,101.47204389484133,91.0312372479494,1.8293602847348813,0.11739144960618512,0.11739161416808302,7.0188379071262705,0.17854156870847657,0.00022808571306924685,0.0,164.77129042276678,1.4052494254152392,10.0,89.0,101.0,1,0,34,0,1
89.35777366445109,101.10322057682816,61.71617998986588,1.8905412061551687,0.1596339659402879,0.1596352509696175,6.517487144942465,0.16574529660544962,0.0005793785034945964,0.0,49.127532876778986,1.3043372515883194,10.0,89.0,101.0,2,1,34,1,1
89.15906787792113,101.40486056691161,65.84889331718179,2.142769215876486,0.15153726265060752,0.151536271613412,6.541143949097825,0.1663488760303728,0.00047736107705862596,0.0,93.74605429108225,1.3091119010048142,10.0,89.0,101.0,3,2,34,1,1
89.56921240618769,101.36167828120757,81.06899742132664,1.827440882075456,0.1418657555219759,0.14186572538730152,7.5527676368894845,0.19218082426431807,0.0006527585260746181,0.0,73.81276478913057,1.5127191062057517,10.0,90.0,101.0,4,3,34,1,1
89.59024175978467,101.20826197606188,79.22935876843115,2.2743269313464007,0.1584885797168198,0.15848930539683115,8.23305320152855,0.20957730433782473,0.0014371360645377646,0.0,76.9631083972821,1.6498078802018055,10.0,90.0,101.0,5,4,34,1,1
88.67295372051288,101.13545657259434,60.69714313647465,1.9392937819468472,0.16928133106464094,0.16928244011611732,6.757299269356719,0.17186491484139563,0.0008468432304274267,0.0,57.91389902293215,1.3525408969763373,10.0,89.0,101.0,6,5,34,1,1
63.03040716680114,71.12154843138622,43.19668482228114,2.0022844676171623,0.23233902866354575,0.23233862418828782,6.60565761126248,0.16799503932046386,0.0027434868269456854,0.0,25.85584910953078,1.3220101148271912,10.0,63.0,71.0,7,6,0,0,1
89.28149319976201,101.16107908760246,67.58523779144346,1.8761987723299447,0.17202326980875202,0.1720240204449514,7.622026298635491,0.19395096088395877,0.0014636569611353532,0.0,76.99397426345973,1.526567702391534,10.0,89.0,101.0,7,7,34,1,1
89.21322380090548,101.36441517522228,69.7548539895072,1.8160726298255034,0.15305387510607102,0.15305321726071686,7.03178184695772,0.1788720713361722,0.000663870099756068,0.0,100.87590565919083,1.4077724146910089,10.0,89.0,101.0,8,8,34,1,1
89.16249010154823,101.23407214640451,94.71460987993122,1.9860535001398223,0.14418624466319754,0.14418586690242072,9.006326237490503,0.22937918322950113,0.0014115257461223248,0.0,138.58560427009076,1.8058995992274838,10.0,89.0,101.0,9,9,34,1,1
63.31577382275728,70.58859144594828,42.31096443503987,2.017660967144303,0.2548057424162577,0.25480547391091,7.2252825705071,0.18381374504063003,0.005686517195252534,0.0,27.508661078307163,1.4467500513015,10.0,63.0,71.0,10,10,2,0,1
89.001866745456,101.06005851695194,79.5216351884101,1.9414719416161312,0.12334671513232015,0.1233466535141594,6.442914590806039,0.16384281798314096,0.00019719484608811207,0.0,130.12056984000967,1.2892982759297074,10.0,89.0,101.0,10,11,34,1,1
33.32188501200045,42.32549917972632,58.930039723448886,2.980918318098209,0.21191184589040898,0.2119118388635898,8.213290562551975,0.20907159704268474,0.004549158116332805,0.0,27.235944778056112,1.6458155149346319,10.0,33.0,42.0,11,12,1,0,1
63.55485981387004,71.22421963908569,60.597203785011736,1.8816808060211554,0.17414711289404064,0.17414772578645596,6.948174427989167,0.1767373726328164,0.0010606388764844267,0.0,59.494470773684824,1.3909837590698206,10.0,64.0,71.0,11,13,2,1,1
89.1885251132634,101.36920636841029,94.72864914092915,1.758932230122699,0.161431604475093,0.16143073557132478,10.071401209364389,0.2567064933463412,0.0034755972042592835,0.0,75.97349527990079,2.021592765979787,10.0,89.0,101.0,11,14,34,1,1
