y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
106.99501960726045,54.036027950657534,57.15588194982445,2.0605684838030736,0.17102767653842066,0.17102765091943137,6.437006681256406,0.16369210398208175,0.0007261954839211697,0.0,79.04393370604643,1.2881102615917603,10.0,107.0,54.0,0,0,0,0,1
127.5020129319409,62.86433753991071,46.07421792238864,2.690570607763155,0.23001914424489744,0.23001976940139182,7.339391498486156,0.18672870959042145,0.004021394538612945,0.0,23.61875593364175,1.469746098187134,10.0,128.0,63.0,0,1,1,0,1
89.07041852113339,33.98959662699189,42.96172789291814,2.6476129486875895,0.2808289862632594,0.2808291779432174,7.9093466502316065,0.20129672749418923,0.012058846822767021,0.0,24.006752782304126,1.5844235957072652,10.0,89.0,34.0,1,2,2,0,1
144.46143770287108,83.52238491486759,51.820549873389645,2.468318235122618,0.22429506218552644,0.22429413309027374,7.708214721967212,0.19615416511393802,0.004426664370261193,0.0,44.95958113782908,1.5441524360568588,10.0,145.0,84.0,1,3,3,0,1
143.9490043033058,82.24057231051519,48.40828411237328,1.9722988665351757,0.2019978352477926,0.20199666042053283,6.452312544048743,0.16408254409736722,0.0014266547605978738,0.0,39.30541980485397,1.291207712466491,10.0,144.0,82.0,2,4,3,1,1
47.50835829275694,147.2013790823628,39.00193347545224,2.3662627333329715,0.2393646294212474,0.23936505456918428,6.176038598282217,0.1570358685397767,0.0023608689579604457,0.0,25.44650491928258,1.2358000713908344,10.0,47.0,147.0,3,5,4,0,1
82.2679444987491,118.95685975781898,42.32522447433637,2.394204496532064,0.270944275073934,0.27094588538234354,7.7016340101886795,0.195985878290724,0.009390805122409387,0.0,19.536142285633755,1.5425851840896936,10.0,82.0,119.0,8,6,5,0,1
158.59433380680787,158.62836424168788,49.2665330644156,2.2264408869248187,0.23606588780911916,0.2360658803593899,7.656305780956028,0.1948271511644284,0.005285596454378028,0.0,29.233996568792108,1.5335731153395629,10.0,159.0,159.0,12,7,6,0,1
166.3754280118466,156.86971623609455,43.41454890515889,2.4108682476809897,0.2850351721724534,0.28503736361803955,8.211319584727775,0.20902119561158586,0.014875909771963677,0.0,21.90997112801816,1.645401314111478,10.0,166.0,157.0,14,8,7,0,1
12.106261411200897,103.38784067237725,103.06201334988356,2.4545641863649474,0.11603319097332314,0.11603225336019955,7.817886055913348,0.19895797161583847,0.0003354539628454625,0.0,143.15946068720058,1.5660635010929627,10.0,12.0,103.0,18,9,8,0,1
6.789585743356172,99.44860659005997,76.26039439823333,3.2316375531890884,0.2011654945142812,0.20116438144451645,10.928895894878648,0.2787571112345987,0.011642460585747116,0.0,46.95367253800246,2.1957626090560654,10.0,7.0,99.0,19,10,9,0,1
40.540344482320116,113.32800344934557,53.15955594471063,2.0368775472358305,0.2029666313087645,0.2029665863811146,7.142726303027079,0.18170521720313113,0.002186297160875464,0.0,67.3198024695043,1.4301596780446255,10.0,41.0,113.0,35,11,10,0,1
84.73579608300545,176.56019627537745,58.93313075134647,2.046114732216119,0.21842690058184527,0.21842646353343556,8.47253325686289,0.21570663609214646,0.005817325785933365,0.0,52.69368110644413,1.6981669236114914,10.0,85.0,177.0,43,12,11,0,1
101.2890297623657,37.072032007440505,58.33548882525565,2.082757242298658,0.2075222504069109,0.20752374638170476,7.9835764614840645,0.20319509989004228,0.0037333848234501004,0.0,31.82575273165704,1.5994277794517655,10.0,101.0,37.0,43,13,12,0,1
18.558607041444276,86.26097185131869,77.98883707186206,2.8380577212478673,0.17308675410625188,0.1730871320369161,8.883955073692952,0.22624347166873376,0.0027748634615442865,0.0,55.45870310712012,1.7812679788980146,10.0,19.0,86.0,50,14,13,0,1
123.04836093771806,81.47050452898846,295.5316997326954,0.6400662129397401,0.15779474201216262,0.1577941922260899,37.02957343136377,0.995554802938943,0.6651538465195955,0.0,1078.6383052873305,7.961380531945739,10.0,123.0,82.0,56,15,14,0,1
11.92173863494558,65.99969998384788,45.45494947209371,1.8645764162170158,0.20709988815294872,0.20710007789091503,6.2769667581014374,0.15960985338919678,0.0014115116436550514,0.0,44.38909243606787,1.2559582720204674,10.0,12.0,66.0,58,16,15,0,1
142.38149939767058,87.60804916698365,61.62873428239627,2.2351327634882816,0.15644125936686354,0.15644125626032318,6.318729496818354,0.16067496386318858,0.00047205131856238586,0.0,63.82148898673189,1.2644604539920512,10.0,142.0,88.0,62,17,16,0,1
