y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
105.06065653292328,45.49608842627529,37.192608437250804,2.451531370832436,0.26482713667464813,0.2648260231116,6.516815403630246,0.16572820255233725,0.004386993759835865,0.0,17.42680029844461,1.304271480473894,10.0,105.0,46.0,0,0,0,0,1
148.39203376844063,132.02990098063825,41.48593324500342,2.1685029693449027,0.24065612088314098,0.24065840683208028,6.626802561816486,0.16853457987618234,0.0031989810199912487,0.0,19.69158380745118,1.3263155633960848,10.0,148.0,132.0,0,1,1,0,1
104.21675629163782,42.67616874279169,217.76696386886232,2.298187368734931,0.06513316469343414,0.06513293383066031,9.288099662808289,0.23660259675997458,6.652160608641811e-05,0.0,644.0550421913272,1.862924029739367,10.0,104.0,43.0,2,2,2,0,1
122.0219239006229,18.36848910123767,46.44682557487858,2.2080599839058475,0.23203650497490408,0.23203430874992645,7.140547232763316,0.18164958468817113,0.0037294753961084515,0.0,30.795898606448127,1.4296408355148575,10.0,122.0,18.0,2,3,3,0,1
10.018510285781234,54.32433302297869,49.269290904528084,2.4562820315805696,0.21191289184721138,0.21191101164651915,6.947829295449602,0.17672857343595189,0.0023248606789545113,0.0,39.6730035588754,1.3908537779552852,10.0,10.0,54.0,8,4,4,0,1
124.17709219649251,113.25021515439313,142.538761209703,2.1886723377883115,0.09654431435729,0.09654404854445202,9.039508645527304,0.2302296059280543,0.000287950843863331,0.0,285.59574541082293,1.8126149210634839,10.0,124.0,113.0,11,5,5,0,1
125.15926079089999,115.68618629866074,158.9271213135535,1.6174881685224292,0.0952873152968322,0.09528679786260523,9.89565262431272,0.25219269077000656,0.0003930669233322816,0.0,364.46862067337366,1.985932921435795,10.0,125.0,116.0,12,6,5,1,1
135.6320834740058,47.223661844703784,51.47078878177147,2.2680352296973494,0.18492489091662165,0.18492562950887476,6.292774082025961,0.16001296252813987,0.0009065126591794295,0.0,69.62904773163653,1.2592016758491653,10.0,136.0,47.0,15,7,6,0,1
161.15723469819787,112.39007499401812,59.59556199837136,2.659686230298813,0.19545472739502698,0.19545348357876788,7.745926060213725,0.19711815948191208,0.002602445911557506,0.0,70.16889735888516,1.5515690537705766,10.0,161.0,112.0,21,8,7,0,1
181.57480730275273,164.32012092962066,46.181933937129436,2.611103666447538,0.27290087828827003,0.2729011775923084,8.273793593320033,0.21061982025912512,0.012886726752111728,0.0,30.23358598825099,1.6580575192272344,10.0,182.0,164.0,23,9,8,0,1
53.80446771650982,77.7334964026056,51.73543424761906,2.326366786077685,0.2117164684753994,0.2117158793431342,7.265300647494859,0.18483594992358812,0.0027708014522849923,0.0,38.16538813983668,1.4547358310866172,10.0,54.0,78.0,28,10,9,0,1
13.89490893919777,102.97654967407792,46.758994681347055,2.125131218486417,0.2173267886306139,0.2173270970792559,6.656893013240002,0.16930247361608217,0.0021663118050951353,0.0,36.92952330241016,1.3323083554864577,10.0,14.0,103.0,31,11,10,0,1
105.05518785415093,43.798095674980075,121.60813763755293,2.2033956524418197,0.10433153051158911,0.10433109051453573,8.304718795727016,0.21141125810355813,0.0002793977405491146,0.0,159.12814334573122,1.6641805709126145,10.0,105.0,44.0,56,12,11,0,1
133.54009872854007,118.1271638808521,69.52828982399507,2.204284065822439,0.16950716104127844,0.16950825399459585,7.7754790151422135,0.1978737370616197,0.0014948943512023028,0.0,66.60959286049697,1.5575514941629445,10.0,134.0,118.0,66,13,12,0,1
133.62353476461345,117.15485578883785,49.55294352953574,2.0127193815856326,0.18070675470828784,0.18070792853876422,5.8874758370832865,0.1496786955625247,0.0006330229166146974,0.0,59.83848178973294,1.177800952068741,10.0,134.0,117.0,67,14,12,1,1
132.79856892120952,117.2123214045928,50.09655349219783,2.321391080041572,0.25032267125330465,0.2503225920950154,8.288658675244871,0.21100023245005503,0.00918759647951614,0.0,23.349178477579425,1.6609621397227516,10.0,133.0,117.0,70,15,13,0,1
133.16960705013184,116.82320199797601,54.21649525207606,2.297138757868745,0.2337813061227572,0.23378126467077853,8.338465025455578,0.21227490562660511,0.007159403514679445,0.0,20.389456479190706,1.6709986254238172,10.0,133.0,117.0,72,16,14,0,1
133.46724809864472,117.26416818041154,68.76506843524379,2.0168902527509367,0.16116879822898955,0.16116902785501735,7.281135546857774,0.18524044925158328,0.0009387611942361061,0.0,76.61616241181012,1.4580051001823175,10.0,133.0,117.0,75,17,16,0,1
133.16832414492242,117.80320181494623,46.087381695277024,2.1056908831499945,0.22296540418604827,0.22296516028454436,6.759149833334564,0.17191215897061138,0.0025513519995000143,0.0,38.22546481771817,1.3528873570854891,10.0,133.0,118.0,76,18,16,1,1
143.11109225837495,174.81378941970564,42.98817050600482,2.812763753572104,0.2809643247400661,0.2809637119141918,7.997737090930461,0.20355729124272098,0.012633337605728628,0.0,26.6863039552412,1.602262698031498,10.0,143.0,175.0,76,19,15,0,1
