,centroid-0,centroid-1,orientation,axis_major_length,axis_minor_length,area,area_filled,eccentricity,intensity_mean,background,intensity_mean_mKO2,background_mKO2,intensity_mean_GFP,background_GFP,time
1,458.9024390243902,138.6991869918699,-1.0178259011486708,13.407381125558391,11.758051781414572,123,123,0.4805205225965946,1574.2682926829268,1191.8647442881036,6324.845528455285,1849.1185036289146,3359.6260162601625,2288.279921284007,2460328.23638889
2,269.61267605633805,97.12676056338029,0.45171123029603444,15.661983910755469,11.649327129324902,142,142,0.6684062587815115,1655.3661971830986,1191.8647442881036,3469.3380281690143,1849.1185036289146,4597.957746478874,2288.279921284007,2460328.23638889
3,420.90291262135923,144.94174757281553,-0.047385952383200876,13.643929912482735,9.608208955050717,103,103,0.7099905025233829,1574.611650485437,1191.8647442881036,2253.9514563106795,1849.1185036289146,3496.621359223301,2288.279921284007,2460328.23638889
4,336.46774193548384,105.96774193548387,1.06828357155469,9.844950097494332,7.996679607002869,62,62,0.5832926533459399,1786.1935483870968,1191.8647442881036,2720.967741935484,1849.1185036289146,5782.467741935484,2288.279921284007,2460328.23638889
5,111.43859649122807,283.57894736842104,-0.607336736799137,13.604641048778221,10.682795221317708,114,114,0.6192020672535655,1711.5438596491229,1191.8647442881036,1575.0263157894738,1849.1185036289146,2353.09649122807,2288.279921284007,2460328.23638889
6,457.0253164556962,242.9367088607595,-0.03750967593965445,13.552301100044922,7.391923610901169,79,79,0.838151959951942,2195.759493670886,1191.8647442881036,1798.5443037974683,1849.1185036289146,2740.0886075949365,2288.279921284007,2460328.23638889
7,206.8235294117647,321.1764705882353,-0.17739358742876865,9.075427931901901,7.135445176328445,51,51,0.61792394608655,1912.5098039215686,1191.8647442881036,2544.607843137255,1849.1185036289146,4923.137254901961,2288.279921284007,2460328.23638889
8,362.6825396825397,113.73015873015873,1.4999642952968577,10.442621498549894,7.753105077927596,63,63,0.6699035268554728,1951.3650793650793,1191.8647442881036,5071.793650793651,1849.1185036289146,6197.523809523809,2288.279921284007,2460328.23638889
9,178.69387755102042,272.734693877551,1.366161680985793,12.045202875399157,10.358953768392366,98,98,0.5102829380982008,1831.8775510204082,1191.8647442881036,3008.9591836734694,1849.1185036289146,6009.336734693878,2288.279921284007,2460328.23638889
10,348.4130434782609,108.76086956521739,-0.39942513335507607,7.738983428271584,7.5833370808264124,46,46,0.19954820309315036,1989.391304347826,1191.8647442881036,3702.391304347826,1849.1185036289146,5914.521739130435,2288.279921284007,2460328.23638889
11,296.77777777777777,101.11111111111111,-1.4812886882841538,7.172324042216425,6.395580258724765,36,36,0.45262170512199584,2053.3611111111113,1191.8647442881036,3385.9166666666665,1849.1185036289146,5116.083333333333,2288.279921284007,2460328.23638889
12,506.3469387755102,235.91836734693877,0.34276749811144036,9.186396344359247,6.769234351058724,49,49,0.6760280050059657,2923.612244897959,1191.8647442881036,2086.5510204081634,1849.1185036289146,3009.612244897959,2288.279921284007,2460328.23638889
13,498.5,217.27586206896552,-0.11753262737965214,9.629739504763068,7.7180153117374,58,58,0.5980255190868535,1784.1206896551723,1191.8647442881036,1556.103448275862,1849.1185036289146,2664.637931034483,2288.279921284007,2460328.23638889
14,494.97080291970804,192.6058394160584,-1.5409832943999897,13.630715140952166,12.803817431596755,137,137,0.34299917090645343,1456.1313868613138,1191.8647442881036,2225.978102189781,1849.1185036289146,2770.8394160583944,2288.279921284007,2460328.23638889
15,476.6470588235294,235.13235294117646,0.49795757104789884,10.0617431541003,8.582799012429856,68,68,0.5218894533554391,1891.4264705882354,1191.8647442881036,1654.1764705882354,1849.1185036289146,2570.455882352941,2288.279921284007,2460328.23638889
16,475.3,104.96666666666667,-0.3204507306350176,10.506806648190071,7.276622587421388,60,60,0.7213576639293285,1700.95,1191.8647442881036,12328.95,1849.1185036289146,4808.083333333333,2288.279921284007,2460328.23638889
17,499.0,234.1764705882353,-0.3314034177261898,7.165172080231243,6.129747455675744,34,34,0.517816012722587,2343.735294117647,1191.8647442881036,1927.0,1849.1185036289146,2838.735294117647,2288.279921284007,2460328.23638889
18,309.0983606557377,112.29508196721312,-1.4127143166269036,9.127273644754016,8.577361735780489,61,61,0.3418605481834117,1569.983606557377,1191.8647442881036,2239.0163934426228,1849.1185036289146,5558.918032786885,2288.279921284007,2460328.23638889
19,471.0263157894737,212.47368421052633,-1.3695292555019174,10.34980997288515,9.3141832547171,76,76,0.4360186893388808,1582.342105263158,1191.8647442881036,1671.3026315789473,1849.1185036289146,2473.8947368421054,2288.279921284007,2460328.23638889
