,centroid-0,centroid-1,orientation,axis_major_length,axis_minor_length,area,area_filled,eccentricity,intensity_mean,background,intensity_mean_mKO2,background_mKO2,intensity_mean_GFP,background_GFP,time
1,411.43,306.01,0.46058470019885706,13.103077441507214,9.752402860929442,100,100,0.6678639378913652,1610.11,935.2964420057286,2003.9,1092.8205741718527,2425.43,1297.287557564812,2460328.24516204
2,315.2613636363636,294.71590909090907,0.27782592261686484,11.721612413427188,9.603098713890661,88,88,0.5734160699296439,1794.534090909091,935.2964420057286,1227.8295454545455,1092.8205741718527,2079.625,1297.287557564812,2460328.24516204
3,373.29801324503313,270.3112582781457,0.513879091474182,14.93928778293448,12.913064896896088,151,151,0.5028571825001507,1443.3708609271523,935.2964420057286,1157.3509933774835,1092.8205741718527,2156.2582781456954,1297.287557564812,2460328.24516204
4,386.031746031746,305.27777777777777,-0.0011082331626613457,15.384487124842293,10.45793719322356,126,126,0.7334238832924892,1690.611111111111,935.2964420057286,1596.2460317460318,1092.8205741718527,2150.8968253968255,1297.287557564812,2460328.24516204
5,362.8695652173913,333.25,-1.3337637352666014,12.503854344359302,9.368709578306197,92,92,0.6622694790125205,1316.445652173913,935.2964420057286,1321.108695652174,1092.8205741718527,2366.945652173913,1297.287557564812,2460328.24516204
6,344.39669421487605,277.4876033057851,-0.7076434936719386,13.27097479559065,11.59818663058536,121,121,0.48601337363572555,1134.280991735537,935.2964420057286,1077.2644628099174,1092.8205741718527,1992.8595041322315,1297.287557564812,2460328.24516204
7,411.3265306122449,340.7244897959184,0.44075878999197643,12.62847724668714,9.866925288971403,98,98,0.6241263345941175,1441.6530612244899,935.2964420057286,1940.908163265306,1092.8205741718527,2938.7755102040815,1297.287557564812,2460328.24516204
8,132.0091743119266,152.55045871559633,1.0561771039932715,15.497408051441377,8.983634614125686,109,109,0.814839758728343,2044.3211009174313,935.2964420057286,2982.348623853211,1092.8205741718527,2484.623853211009,1297.287557564812,2460328.24516204
9,203.43174603174603,204.12698412698413,0.7462014790413303,32.35713899982467,12.831898602997716,315,315,0.918004111652446,1806.0920634920635,935.2964420057286,3133.885714285714,1092.8205741718527,2805.3142857142857,1297.287557564812,2460328.24516204
10,424.57894736842104,341.7368421052632,0.0869715352231171,8.046390513711753,6.047657336327533,38,38,0.6596205469081214,1535.3684210526317,935.2964420057286,1714.842105263158,1092.8205741718527,2930.7368421052633,1297.287557564812,2460328.24516204
11,43.902654867256636,138.61946902654867,0.062418270480787276,13.397490576974215,10.781162189642622,113,113,0.5936612683201608,1150.8318584070796,935.2964420057286,1582.8407079646017,1092.8205741718527,2001.5486725663716,1297.287557564812,2460328.24516204
