,centroid-0,centroid-1,orientation,axis_major_length,axis_minor_length,area,area_filled,eccentricity,intensity_mean,background,intensity_mean_mKO2,background_mKO2,intensity_mean_GFP,background_GFP,time
1,484.5360240160107,196.83889259506338,-1.026221554115785,63.27148149301119,61.57523631490374,2998,2998,0.22999843144093704,2417.3052034689795,1064.776444654507,1635.057371581054,833.835168368691,1168.250166777852,1699.1242077451147,2460328.24987269
2,312.1166666666667,101.46666666666667,-0.3224588564604142,9.145029403778747,8.318626588273647,60,60,0.41541136291140907,1920.7833333333333,1064.776444654507,633.6833333333333,833.835168368691,2420.7,1699.1242077451147,2460328.24987269
3,324.9310344827586,44.89655172413793,-0.4475504413965659,9.163702741663004,8.080623047030036,58,58,0.4716092598517125,1961.8275862068965,1064.776444654507,816.8620689655172,833.835168368691,2048.1206896551726,1699.1242077451147,2460328.24987269
4,313.54411764705884,123.82352941176471,0.8250767869046446,9.737785136771574,8.940930964526208,68,68,0.39618930565633276,1859.2794117647059,1064.776444654507,614.3382352941177,833.835168368691,2250.823529411765,1699.1242077451147,2460328.24987269
5,253.45714285714286,255.02857142857144,-0.2600389031121385,10.352936348631438,8.610789078419161,70,70,0.5551888273499807,2671.285714285714,1064.776444654507,1573.5714285714287,833.835168368691,3963.9714285714285,1699.1242077451147,2460328.24987269
6,318.86567164179104,92.86567164179104,0.7853981633974486,9.99799489810953,8.534390481781484,67,67,0.5209122927014359,1666.7611940298507,1064.776444654507,623.2388059701492,833.835168368691,2519.044776119403,1699.1242077451147,2460328.24987269
7,293.8791208791209,111.34065934065934,-0.3997037950081783,11.45810373989694,10.110671862852037,91,91,0.470493258375185,1382.7582417582419,1064.776444654507,641.934065934066,833.835168368691,1933.3846153846155,1699.1242077451147,2460328.24987269
8,337.7865168539326,166.31460674157304,-0.0752864265434345,11.101565409972773,10.198796000900918,89,89,0.39500053259170265,1499.7191011235955,1064.776444654507,799.3483146067416,833.835168368691,1994.5393258426966,1699.1242077451147,2460328.24987269
9,330.6388888888889,145.61111111111111,0.7623207228141433,7.435506299609512,6.199136669826156,36,36,0.5521861423993044,1746.3055555555557,1064.776444654507,666.5555555555555,833.835168368691,2202.1666666666665,1699.1242077451147,2460328.24987269
10,329.05454545454546,102.72727272727273,-0.15835833632213342,8.832056703998465,7.919641708472608,55,55,0.4426533764762158,1467.8181818181818,1064.776444654507,624.1090909090909,833.835168368691,2526.690909090909,1699.1242077451147,2460328.24987269
11,478.55357142857144,396.2142857142857,-0.184229925139666,8.76807740867861,8.144949742663966,56,56,0.37024978465778446,1309.9107142857142,1064.776444654507,1998.857142857143,833.835168368691,9006.732142857143,1699.1242077451147,2460328.24987269
12,273.96610169491527,62.440677966101696,-0.10118485467330875,9.208028489475298,8.098036683197833,59,59,0.4759840495861201,1254.6949152542372,1064.776444654507,616.5593220338983,833.835168368691,1578.5084745762713,1699.1242077451147,2460328.24987269
13,287.3170731707317,17.658536585365855,0.7298896319834339,7.484198213505916,7.083162509798657,41,41,0.32295103137349424,1260.439024390244,1064.776444654507,696.6829268292682,833.835168368691,1694.4146341463415,1699.1242077451147,2460328.24987269
14,311.32,80.68,0.7853981633974483,8.328457240089547,7.694153624668538,50,50,0.38278126708532223,1479.74,1064.776444654507,619.86,833.835168368691,2202.94,1699.1242077451147,2460328.24987269
15,319.7,139.275,-0.13813587695496263,8.240109371113117,6.280971067605213,40,40,0.6472902081472133,1745.75,1064.776444654507,632.8,833.835168368691,2061.6,1699.1242077451147,2460328.24987269
16,306.86842105263156,29.5,0.9972938763265908,7.101096247894107,6.869655057570225,38,38,0.25322396746101145,1304.0526315789473,1064.776444654507,774.8684210526316,833.835168368691,1881.8947368421052,1699.1242077451147,2460328.24987269
17,326.5681818181818,60.95454545454545,-1.2215800364496314,7.88869619110391,7.225405797143042,44,44,0.40136342793346824,1224.409090909091,1064.776444654507,629.1590909090909,833.835168368691,2216.9772727272725,1699.1242077451147,2460328.24987269
18,346.0,153.94,-0.8524925273736589,12.257356445132277,10.373987322961902,100,100,0.5326305568044959,1289.43,1064.776444654507,752.28,833.835168368691,2168.88,1699.1242077451147,2460328.24987269
