,centroid-0,centroid-1,orientation,axis_major_length,axis_minor_length,area,area_filled,eccentricity,intensity_mean,background,intensity_mean_mKO2,background_mKO2,intensity_mean_GFP,background_GFP,time
1,257.0829847523951,255.83551477533396,-1.3968501611926727,112.13158362280278,84.9691140271861,7411,7411,0.6525304034852284,2829.462960464175,1030.0960357210358,2491.3977870732697,1336.46698009198,4509.816893806504,2345.019533957034,2460328.27409722
2,356.5806451612903,352.758064516129,-0.11080566715216174,9.939143816849944,7.929849612760736,62,62,0.6028688374073714,3549.1129032258063,1030.0960357210358,4002.1451612903224,1336.46698009198,5501.435483870968,2345.019533957034,2460328.27409722
3,375.4313725490196,417.47058823529414,-1.1659045405098134,8.174566007548334,7.885766503075187,51,51,0.2634576314966999,1516.3921568627452,1030.0960357210358,4179.0,1336.46698009198,6927.019607843137,2345.019533957034,2460328.27409722
4,379.65,353.925,-1.3196925495860952,7.552044805811095,6.7317619722492905,40,40,0.45325148629126866,2681.525,1030.0960357210358,3704.725,1336.46698009198,5269.05,2345.019533957034,2460328.27409722
5,494.0740740740741,335.22962962962964,-0.6457726036021316,18.331267679376573,9.414518442436842,135,135,0.8580434779640451,1512.9333333333334,1030.0960357210358,2037.3777777777777,1336.46698009198,7942.037037037037,2345.019533957034,2460328.27409722
6,348.531914893617,410.4468085106383,1.5137123108982946,8.120823487915704,7.417003178795307,47,47,0.40721705853213785,1899.468085106383,1030.0960357210358,2782.3617021276596,1336.46698009198,4357.085106382979,2345.019533957034,2460328.27409722
7,432.1012658227848,104.84810126582279,-0.11660102592632837,10.96484090578102,9.154014313910862,79,79,0.5504751642761055,1438.6962025316457,1030.0960357210358,1096.632911392405,1336.46698009198,2301.6455696202534,2345.019533957034,2460328.27409722
8,379.8235294117647,397.47058823529414,0.6021497704718197,6.823615505202201,6.378939299983458,34,34,0.35508832027231196,2111.5,1030.0960357210358,2153.3823529411766,1336.46698009198,4282.029411764706,2345.019533957034,2460328.27409722
9,389.2027027027027,388.8918918918919,-0.12852556963206196,11.701763482331389,8.157735209502253,74,74,0.7169376927076089,1462.4054054054054,1030.0960357210358,2177.689189189189,1336.46698009198,4557.121621621622,2345.019533957034,2460328.27409722
10,284.4259259259259,368.5925925925926,0.7726168571856101,9.084045238725599,7.57649685161208,54,54,0.5516973601751033,1586.7407407407406,1030.0960357210358,1985.3333333333333,1336.46698009198,3194.259259259259,2345.019533957034,2460328.27409722
11,486.453125,308.796875,0.6535579727337246,9.253341089886398,8.856092037361627,64,64,0.2898580004157609,1362.0625,1030.0960357210358,2147.609375,1336.46698009198,4908.875,2345.019533957034,2460328.27409722
12,325.475,225.275,0.41890180255841425,7.4682491997377465,6.885147339789944,40,40,0.3873742549503326,2376.0,1030.0960357210358,3754.875,1336.46698009198,7137.675,2345.019533957034,2460328.27409722
13,371.7176470588235,483.84705882352944,-0.04110418555738932,14.021454499310506,7.782834711460246,85,85,0.8318062114871595,1414.9882352941177,1030.0960357210358,5737.705882352941,1336.46698009198,10844.30588235294,2345.019533957034,2460328.27409722
