,centroid-0,centroid-1,orientation,axis_major_length,axis_minor_length,area,area_filled,eccentricity,intensity_mean,background,intensity_mean_mKO2,background_mKO2,intensity_mean_GFP,background_GFP,time
1,276.4533333333333,342.9866666666667,1.564833232442819,15.478165585008846,12.320796831678228,150,150,0.6052815807008197,2202.346666666667,1068.9112159162044,2384.0666666666666,790.6649766521382,3854.9066666666668,1182.3689001038115,2460328.27225694
2,352.819268467607,248.5063351661487,0.8303016789509118,85.86733490365911,66.79940770338058,4183,4183,0.6283418385905317,3122.685871384174,1068.9112159162044,2859.8909873296675,790.6649766521382,3436.6366244322257,1182.3689001038115,2460328.27225694
3,262.3404255319149,269.25531914893617,0.2956698161587849,8.007546577732052,7.543000255401328,47,47,0.33565094355893943,7819.765957446809,1068.9112159162044,2308.276595744681,790.6649766521382,3044.574468085106,1182.3689001038115,2460328.27225694
4,279.6470588235294,266.53921568627453,0.02024236941929759,12.719872793923356,10.214891744210101,102,102,0.5958906857754281,6121.705882352941,1068.9112159162044,2637.401960784314,790.6649766521382,3330.735294117647,1182.3689001038115,2460328.27225694
5,356.4313725490196,125.19607843137256,0.5380925828055544,8.568979630057896,7.5666791571216585,51,51,0.4693136738640604,2497.235294117647,1068.9112159162044,940.7254901960785,790.6649766521382,1998.4313725490197,1182.3689001038115,2460328.27225694
6,348.32,123.04,1.37887538276199,11.478210906856104,8.309031695153347,75,75,0.6899090438513439,2044.2133333333334,1068.9112159162044,732.6533333333333,790.6649766521382,1928.4266666666667,1182.3689001038115,2460328.27225694
7,261.75172413793103,259.4758620689655,0.27089015296763125,15.369679246758498,12.006527120786313,145,145,0.6243025156392163,5152.006896551724,1068.9112159162044,2330.751724137931,790.6649766521382,2936.8344827586207,1182.3689001038115,2460328.27225694
8,362.54347826086956,85.23913043478261,-0.24732271444151993,7.872130932536972,7.589869177219614,46,46,0.2653789956608404,1543.695652173913,1068.9112159162044,690.6304347826087,790.6649766521382,1849.9565217391305,1182.3689001038115,2460328.27225694
9,246.36206896551724,284.17241379310343,1.23262127023659,8.807876396892016,8.378127101792542,58,58,0.3085487724945837,3534.4655172413795,1068.9112159162044,2411.1206896551726,790.6649766521382,3144.5689655172414,1182.3689001038115,2460328.27225694
10,356.7073170731707,108.7560975609756,1.2730913890555309,7.404781478673735,7.110140729939937,41,41,0.2792810794413566,1563.8048780487804,1068.9112159162044,695.3414634146342,790.6649766521382,1882.2682926829268,1182.3689001038115,2460328.27225694
11,348.3673469387755,130.28571428571428,0.059603167953899035,10.875393144655208,6.494533737867706,49,49,0.8021095505332083,2160.877551020408,1068.9112159162044,770.2857142857143,790.6649766521382,1916.1632653061224,1182.3689001038115,2460328.27225694
